start,end,today,deviceid,phonenumber,Name of data collector,City,Commune,Name of quartier,Name of sector,Name of sector,Please take a GPS point at this education facility.,_Please take a GPS point at this education facility._latitude,_Please take a GPS point at this education facility._longitude,_Please take a GPS point at this education facility._altitude,_Please take a GPS point at this education facility._precision,Name of Facility,Amenity,Opening Hours,Opening Hours/Mo-Fri 07:30-13:30,Opening Hours/Mo-Sa 07:30-15:00,Opening Hours/Mo-Fri 08:00-17:00,Opening Hours/Mo-Fri 09:00-17:00,Opening Hours/Mo-Su 07:00-20:00,Opening Hours/Mo-Fri 07:00-13:30,Opening Hours/Other,"You said other, please specify",What is the primary phone contact for the facility?,Name of the organization/institution that runs the facility,Type of the organization/institution that runs the facility,Religion,Number of Students,Does the facility charge fees?,Does the facility have toilets?,Type of facility,Is the facility separated boys/girls,Is the facility usable,Is the facility accessible to Handicap,Is the facility equiped for menstrual hygiene management,Is there practice of open defecation?,Is there existance of handwashing at the facility?,"If yes, How many",Is the facility located in school premises,Does the facility has water and soap?,Does the facility has daily hand cleaning activities for students,Is there existance of a water point?,"If yes, How many",Type of water point,Is water located on school premises?,Does there exist management committee for dealing with management of WASH issues,Is there a dedicated person for maintenance/cleaning facilities,Frequency of cleaning,Latrine Emptying,How often,Fees for cleaning WASH facility,Phone number for the school if available,_id,_uuid,_submission_time,_validation_status,_index
2021-02-16T13:43:55.435Z,2021-02-16T13:49:04.562Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.590051666666666 -7.987681666666667 346.0 7.5,12.5900516666667,-7.98768166666667,346,7.5,Complexe Scolaire les Loinceaux,School,Mo-Fri 07:30-13:30,1,0,0,0,0,0,0,,77286977,Mme Diarra Kadiatou Diarra,Private,,400,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,Practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,4,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,,3145,2784289c-ca41-47e3-8374-b425ef83c802,2021-02-16T21:01:00,,1139
2021-02-16T14:28:39.928Z,2021-02-16T14:32:12.274Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.592575 -7.9899033333333325 365.4 7.4,12.592575,-7.98990333333333,365.4,7.4,École Privée ''les Massassi'',School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,,Massassi,Private,,,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,,3151,6e66b2e6-4f30-4be3-885a-c24955893df5,2021-02-16T21:01:05,,1142
2021-02-16T14:38:56.491Z,2021-02-16T20:24:53.525Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.594083333333334 -7.990478333333334 353.4 7.4,12.5940833333333,-7.99047833333333,353.4,7.4,Franco Arabe Hachim Ballo,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,75762640,Hachim Ballo,Private,,200,Yes,Yes,Unimproved,No,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Unimproved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,,3154,cb521da9-b112-4d95-8000-a788f1dfbeaa,2021-02-16T21:01:07,,1143
2021-02-16T15:13:10.990Z,2021-02-16T20:32:01.442Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.597895000000001 -7.9923150000000005 354.1 7.3,12.597895,-7.992315,354.1,7.3,École Franco Arabe Oumou Aicha,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,62475081,Sarata Traorr,Private,,70,Yes,Yes,Unimproved,No,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,,Facility with water and soap,,,,,,,,,,,,,3160,1c097aaa-df27-42de-ad4c-b129459d9924,2021-02-16T21:01:10,,1144
2021-02-16T15:31:11.464Z,2021-02-16T20:23:44.536Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.602145 -7.992255 363.5 7.5,12.602145,-7.992255,363.5,7.5,École Privée Kankou Camara,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,79442465,Thierno Barry,Private,,402,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,Yes,Once a day,Other,,Latrine emptying when needed,,3164,1c4d59a4-7db8-495a-ba25-6c1162e197e3,2021-02-16T21:01:12,,1145
2021-02-16T15:50:40.363Z,2021-02-16T15:56:51.041Z,2021-02-16,358005081305960,,Fatoumata CISSE,Bamako,Commune V,Daoudabougou,,,12.604233333333331 -7.987325 357.5 7.4,12.6042333333333,-7.987325,357.5,7.4,École Privée OBAMA,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,77014301,MOUSSA BaBa Diarra,Private,,300,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,4,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,2,Improved,Water located on school premises,,Yes,Once a day,Other,,Latrine emptying when needed,,3168,186e7634-395e-4227-91d6-54e795ede842,2021-02-16T21:01:15,,1147
2021-02-16T12:37:48.187Z,2021-02-16T12:41:11.606Z,2021-02-16,collect:1txgpNFTAAr85wIK,,Toumany Diabaté,Bamako,Commune VI,Magnambougou,,,12.611915 -7.9613783 335.9297156112186 7.3,12.611915,-7.9613783,335.929715611219,7.3,Jardin d'enfants Franco-Arabe,Kindergarten,Mo-Fri 07:30-13:30,1,0,0,0,0,0,0,,,CAP de sogoniko,Private,,50,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,1,Improved,Water located on school premises,No,Yes,Once a day,Other,,Dedicated fees for WASH regular maintenance,,3183,ef481757-400e-44f2-b27f-ee8557d3137e,2021-02-16T21:35:30,,1151
2021-02-16T13:03:33.386Z,2021-02-16T21:34:13.125Z,2021-02-16,collect:1txgpNFTAAr85wIK,,Toumany Diabaté,Bamako,Commune VI,Magnambougou,,,12.61033 -7.9583583 352.7542257755638 7.4,12.61033,-7.9583583,352.754225775564,7.4,"École privée Fatoumata Zahara ""la ferme des enfants""",School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,79056978,CAP de Sogoniko,Private,,,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,2,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,No existence of water point,,,,No,Yes,Once a day,Other,,Dedicated fees for WASH regular maintenance,,3186,733bb2c6-ca5b-4214-8ff7-9f4992521917,2021-02-16T21:35:32,,1152
2021-02-16T13:57:19.677Z,2021-02-16T21:35:06.290Z,2021-02-16,collect:1txgpNFTAAr85wIK,,Toumany Diabaté,Bamako,Commune VI,Magnambougou,,,12.6129392 -7.961148 341.1367325230675 7.25,12.6129392,-7.961148,341.136732523067,7.25,École et jardin Dr Ibrahim Ly,Kindergarten,Mo-Fri 07:30-13:30 Mo-Fri 08:00-17:00,1,0,1,0,0,0,0,,66055560,CAP de Sogoniko,Private,,32,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,1,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,,,Latrine emptying when needed,,3188,8e5a941a-fc14-4845-84f4-218672bd0dbb,2021-02-16T21:35:33,,1154
2021-02-16T09:04:45.784Z,2021-02-16T09:31:46.008Z,2021-02-16,collect:n5oaS9J0rPkZfkVZ,,Bernard Ballo,Bamako,Commune V,Daoudabougou,,,12.6034747 -7.9792304 398.3561181715791 2.1,12.6034747,-7.9792304,398.356118171579,2.1,Groupe scolaire Daoudabougou 2,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,79137735,Cap,Public,,3000,Yes,Yes,Unimproved,No,Usable,Accessible to Handicap,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,3,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,Existence of Management Committee dealing with management of WASH issues,No,,,,Latrine emptying when needed,,3189,dafdf96a-18d3-402a-be85-9b7d240f8107,2021-02-16T21:48:48,,1155
2021-02-16T10:03:11.072Z,2021-02-16T10:11:05.645Z,2021-02-16,collect:n5oaS9J0rPkZfkVZ,,Bernard Ballo,Bamako,Commune V,Daoudabougou,,,12.60583 -7.9800234 395.341909755006 1.9,12.60583,-7.9800234,395.341909755006,1.9,Luc Samake annexe,School,Other,0,0,0,0,0,0,1,7h45-17h,74197954,Cap,Private,,400,Yes,Yes,Unimproved,Yes,Usable,Accessible to Handicap,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School do not have daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,,,Latrine emptying when needed,,3193,797dd5c1-33a0-4417-b02f-aaf11ff821ce,2021-02-16T21:48:53,,1156
2021-02-16T11:18:42.305Z,2021-02-16T11:27:52.586Z,2021-02-16,collect:n5oaS9J0rPkZfkVZ,,Bernard  Ballo,Bamako,Commune V,Daoudabougou,,,12.6126433 -7.9792898 392.49181253046993 1.816,12.6126433,-7.9792898,392.49181253047,1.816,Complexe scolaire Sékou Cissé,School,Other,0,0,0,0,0,0,1,7h45-17h,75259334,Cap,Private,,372,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,4,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,,3196,f513d447-fb6b-42c9-93af-98950f9fe564,2021-02-16T21:48:56,,1157
2021-02-16T12:05:01.128Z,2021-02-16T12:09:15.797Z,2021-02-16,collect:n5oaS9J0rPkZfkVZ,,Bernard Ballo,Bamako,Commune V,Daoudabougou,,,12.6109283 -7.9814467 360.8600183105469 2.233,12.6109283,-7.9814467,360.860018310547,2.233,Saadou zih wza,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,76267606,Cap,Private,,450,Yes,Yes,Unimproved,Yes,Not Usable,Accessible to Handicap,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],No handwashing,,No facility located on school premises,Facility without water and soap,School do not have daily hand cleaning activities for students,No existence of water point,,,,No,No,,,,Latrine emptying when needed,,3198,3a220041-cd41-47fd-a08f-a30b3b2ece40,2021-02-16T21:48:57,,1158
2021-02-16T14:17:15.090Z,2021-02-16T14:48:43.254Z,2021-02-16,collect:n5oaS9J0rPkZfkVZ,,Bernard Ballo,Bamako,Commune V,Daoudabougou,,,12.6046126 -7.9878853 371.56 2.016,12.6046126,-7.9878853,371.56,2.016,Écome groupe solidarité,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,78232536,Cap,Community,,200,Yes,Yes,Unimproved,Yes,Usable,Accessible to Handicap,Facility is equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,No,,Other,,Latrine emptying when needed,,3199,7fa23e75-2ed4-4d80-aff5-03e1e77480f5,2021-02-16T21:48:58,,1159
2021-02-16T09:42:45.108Z,2021-02-16T09:47:26.666Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Faladié,,Faladiè Cité ,12.5936617 -7.9585064 349.4024535512609 3.877,12.5936617,-7.9585064,349.402453551261,3.877,Lycée DEBOU GNERI,School,Mo-Fri 08:00-17:00 Mo-Sa 07:30-15:00,0,1,1,0,0,0,0,,20203194,Académie de la rive droite,Private,,500,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,10,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,76270046,3213,17fdab21-c8e0-41c7-b637-69de5510470e,2021-02-17T08:07:18,,1160
2021-02-16T10:17:59.263Z,2021-02-16T10:20:55.909Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Sogoniko,,,12.5938282 -7.9663491 350.7852461638299 4.855,12.5938282,-7.9663491,350.78524616383,4.855,Lycée technique privé les Halles de Bamako,College,Mo-Fri 08:00-17:00 Mo-Sa 07:30-15:00,0,1,1,0,0,0,0,,20203247,Académie de la rive droite ,Private,,200,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,,3218,aa1f97a8-ead7-402f-83a2-30423b87df9b,2021-02-17T08:07:22,,1161
2021-02-16T10:27:04.257Z,2021-02-16T10:29:54.735Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5910117 -7.9661183 351.7392312752142 3.9,12.5910117,-7.9661183,351.739231275214,3.9,Complexe scolaire Lassant Wagué,School,Mo-Fri 08:00-17:00 Mo-Sa 07:30-15:00,0,1,1,0,0,0,0,,73378377,Académie de la rive droite ,Private,,200,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,,Yes,,,,Latrine emptying when needed,65478482,3220,076af8eb-fa3d-42ce-80a3-9e45b432a03c,2021-02-17T08:07:24,,1162
2021-02-16T10:37:27.031Z,2021-02-16T10:40:39.258Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5900142 -7.9676423 355.1088284475994 4.838,12.5900142,-7.9676423,355.108828447599,4.838,Groupe scolaire petits Biasson,Kindergarten,Mo-Fri 07:30-13:30 Mo-Sa 07:30-15:00 Mo-Fri 08:00-17:00,1,1,1,0,0,0,0,,20208485,Cap de faladiè ,Private,,100,Yes,Yes,Improved,No,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,,Other,,Latrine emptying when needed,,3223,9491a506-6e8e-44bb-a563-6af8001b4267,2021-02-17T08:07:26,,1163
2021-02-16T10:40:50.748Z,2021-02-16T10:43:38.308Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5899561 -7.9679613 357.15934753168193 4.453,12.5899561,-7.9679613,357.159347531682,4.453,Complexe scolaire André Ferré,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,79047798,Cap de faladiè ,Private,,250,Yes,Yes,Unimproved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,Other,,Latrine emptying when needed,,3224,006dc0de-230e-4bab-893a-3d7269f0ebbe,2021-02-17T08:07:26,,1164
2021-02-16T10:48:30.506Z,2021-02-16T10:52:24.429Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5894217 -7.968995 361.79736928229227 3.9,12.5894217,-7.968995,361.797369282292,3.9,EMITEC,School,Mo-Fri 08:00-17:00,0,0,1,0,0,0,0,,20201037,Académie de la rive droite ,Private,,200,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,,,Other,,Latrine emptying when needed,,3225,6de5a26a-1491-42b7-af63-33840b6b2efe,2021-02-17T08:07:27,,1165
2021-02-16T10:54:29.141Z,2021-02-16T10:57:02.323Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5891467 -7.9677167 360.15685003015074 3.9,12.5891467,-7.9677167,360.156850030151,3.9,Ecole de santé Maria Diarra ,School,Mo-Fri 08:00-17:00 Mo-Sa 07:30-15:00,0,1,1,0,0,0,0,,66782216,Académie de la rive droite ,Private,,80,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,,,Latrine emptying when needed,,3226,408b7788-6525-4c4b-9977-b60ac6833fdf,2021-02-17T08:07:28,,1166
2021-02-16T11:09:41.395Z,2021-02-16T11:12:28.269Z,2021-02-16,collect:SIM9EPAN7xmiLAou,,Thierno Hady Dembélé ,Bamako,Commune VI,Niamakoro,,Cité unicef ,12.5894749 -7.9707841 350.4223471452705 3.9,12.5894749,-7.9707841,350.422347145271,3.9,Ecole de santé Kolomba,School,Mo-Sa 07:30-15:00 Mo-Fri 08:00-17:00,0,1,1,0,0,0,0,,76204785,Académie de la rive droite ,Private,,100,Yes,Yes,Improved,Yes,Usable,Not Accessible,Facility is not equipped for menstrual hygiene management,No practice of open defecation [latrine present but not used],Existence of handwashing post/station(s):,,Facility located on school premises,Facility with water and soap,School has daily hand cleaning activities for students,Water point exists,,Improved,Water located on school premises,No,Yes,Once a day,,,Latrine emptying when needed,65868060,3228,645f84db-c040-4063-9867-cf949431c9e7,2021-02-17T08:07:29,,1167
